Temperature_LivingRoom,Humidity_LivingRoom,Temperature_Kitchen,Humidity_Kitchen,Temperature_Bedroom,Humidity_Bedroom,Outdoor_Temperature,Outdoor_Humidity,Windspeed,Light_Intensity,Energy_Consumption,Timestamp
91.09,77.7,93.11,77.28,97.7,75.83,14.83,9.93,24.62,13.75,396.85,2005-06-10 12:00:00
56.45,66.07,12.5,0.7,69.72,5.01,72.13,7.05,96.34,24.96,240.59,2005-06-10 13:00:00
6.75,62.2,72.27,92.41,82.58,28.16,20.01,30.55,24.15,72.0,345.76,2005-06-10 14:00:00
69.87,55.99,7.0,95.34,34.98,81.45,79.72,29.68,24.83,53.52,353.57,2005-06-10 15:00:00
35.78,91.99,91.26,77.17,2.11,84.58,65.58,52.41,39.04,61.65,394.16,2005-06-10 16:00:00
25.61,57.59,65.1,67.65,42.08,6.99,41.82,90.14,53.71,3.91,290.62,2005-06-10 17:00:00
37.4,61.58,28.02,18.77,57.8,60.75,45.91,9.25,73.87,75.58,306.29,2005-06-10 18:00:00
39.09,0.89,63.75,97.8,48.69,68.77,52.74,23.76,34.03,96.06,352.83,2005-06-10 19:00:00
59.52,18.79,4.98,5.33,50.06,10.5,83.27,34.24,38.4,34.42,192.51,2005-06-10 20:00:00
53.5,99.82,89.67,23.18,89.75,58.23,73.12,52.06,66.09,39.18,432.53,2005-06-10 21:00:00
28.21,50.33,47.54,39.54,78.9,71.73,28.71,19.73,0.48,97.97,321.81,2005-06-10 22:00:00
35.18,61.23,74.76,20.59,66.74,11.43,9.68,30.3,32.03,17.99,228.65,2005-06-10 23:00:00
46.74,61.75,92.65,70.21,52.27,53.94,57.44,28.79,74.5,65.35,412.94,2005-06-11 00:00:00
48.86,21.38,85.01,19.79,19.74,14.65,99.64,24.48,85.12,3.47,285.52,2005-06-11 01:00:00
70.74,3.03,62.42,26.62,6.88,27.43,12.45,22.0,68.72,83.31,199.81,2005-06-11 02:00:00
43.83,41.71,46.19,47.1,23.49,98.91,66.83,77.37,44.23,76.08,401.02,2005-06-11 03:00:00
68.34,82.71,4.42,4.52,56.92,37.88,80.26,16.58,25.06,42.05,283.41,2005-06-11 04:00:00
89.38,13.27,77.6,98.86,75.01,55.03,55.83,16.42,43.91,53.02,377.02,2005-06-11 05:00:00
49.84,11.16,15.17,25.19,52.15,16.06,27.88,34.2,66.94,33.33,194.33,2005-06-11 06:00:00
69.76,15.1,28.37,42.31,26.56,18.4,97.23,65.64,2.12,18.7,221.26,2005-06-11 07:00:00
66.01,35.44,50.94,79.97,11.58,64.12,48.98,22.58,32.22,2.83,282.28,2005-06-11 08:00:00
98.14,12.78,74.64,43.83,46.81,59.2,91.18,56.06,80.28,84.19,397.51,2005-06-11 09:00:00
64.94,63.86,86.28,5.12,63.69,52.12,26.58,78.17,29.71,77.92,334.93,2005-06-11 10:00:00
91.25,57.22,80.37,26.07,15.64,56.73,42.61,42.42,12.75,93.72,291.91,2005-06-11 11:00:00
10.81,29.14,47.23,74.31,62.8,7.2,4.54,57.11,1.21,56.34,234.24,2005-06-11 12:00:00
18.21,19.0,17.92,77.46,47.39,21.35,6.3,44.41,52.88,59.33,208.12,2005-06-11 13:00:00
8.71,37.43,34.47,32.96,88.86,36.26,63.74,88.23,0.48,74.15,294.81,2005-06-11 14:00:00
65.07,91.01,45.46,95.7,46.52,6.55,76.7,2.36,96.63,0.06,354.17,2005-06-11 15:00:00
70.47,10.41,50.34,12.14,57.38,55.85,6.83,14.65,71.4,66.59,223.84,2005-06-11 16:00:00
29.0,18.24,67.6,53.7,25.16,97.87,37.82,68.66,88.37,95.34,365.01,2005-06-11 17:00:00
89.61,59.21,20.93,92.72,97.71,0.63,91.1,88.65,45.09,79.44,389.52,2005-06-11 18:00:00
94.98,30.89,47.04,13.98,29.23,88.41,17.96,94.21,55.87,70.38,301.0,2005-06-11 19:00:00
39.29,23.42,48.23,30.52,52.01,10.05,91.75,27.41,63.43,64.78,274.89,2005-06-11 20:00:00
25.03,99.68,48.36,75.48,3.15,23.02,10.56,34.78,74.4,14.1,235.01,2005-06-11 21:00:00
41.34,19.6,22.68,4.88,50.8,16.61,30.82,35.78,22.76,47.81,162.04,2005-06-11 22:00:00
8.84,70.71,29.17,51.14,11.48,2.6,34.96,67.27,44.95,70.83,232.16,2005-06-11 23:00:00
65.42,71.03,85.32,26.95,0.73,4.97,21.84,11.02,28.53,60.26,228.4,2005-06-12 00:00:00
76.63,15.63,57.51,89.67,74.29,15.52,64.3,47.85,25.07,52.76,334.25,2005-06-12 01:00:00
16.14,31.64,35.89,33.56,9.15,41.52,84.26,83.86,42.08,1.26,262.14,2005-06-12 02:00:00
57.98,59.58,85.64,83.82,77.49,85.68,24.88,56.72,93.39,53.07,432.58,2005-06-12 03:00:00
88.91,90.7,7.04,91.55,10.12,40.21,75.19,7.07,39.54,23.46,288.93,2005-06-12 04:00:00
70.57,86.9,76.75,54.95,84.34,85.59,49.57,85.49,89.21,0.85,440.23,2005-06-12 05:00:00
88.03,5.55,29.93,55.44,24.43,87.58,78.83,48.42,83.73,81.75,366.27,2005-06-12 06:00:00
32.94,6.46,59.22,78.54,92.71,3.71,40.41,68.36,45.79,22.42,298.97,2005-06-12 07:00:00
59.47,87.77,94.46,99.27,38.46,20.28,80.64,68.81,75.35,36.39,420.74,2005-06-12 08:00:00
22.32,77.85,44.52,68.85,87.23,34.44,76.78,45.3,61.81,82.83,414.56,2005-06-12 09:00:00
29.87,83.85,20.54,42.26,27.53,1.63,1.18,19.53,64.62,52.52,192.89,2005-06-12 10:00:00
31.86,44.4,67.58,88.93,25.91,88.02,41.06,33.47,56.86,35.6,341.94,2005-06-12 11:00:00
29.08,89.99,40.52,15.15,43.24,28.92,51.24,64.27,1.54,78.78,267.75,2005-06-12 12:00:00
46.79,54.19,13.74,43.72,49.22,4.1,17.64,36.73,17.93,32.04,173.31,2005-06-12 13:00:00
87.85,62.46,54.95,84.46,23.66,97.61,21.94,49.24,96.37,33.36,384.66,2005-06-12 14:00:00
16.71,40.72,23.29,74.84,92.04,85.68,14.33,95.1,73.56,75.82,398.57,2005-06-12 15:00:00
54.99,37.35,25.21,47.06,80.49,31.1,88.99,14.63,4.97,50.28,300.31,2005-06-12 16:00:00
92.92,83.57,13.8,14.06,9.54,78.74,33.01,33.34,92.51,64.06,288.12,2005-06-12 17:00:00
93.05,23.93,74.19,9.38,66.51,43.11,3.16,8.44,94.07,78.48,274.25,2005-06-12 18:00:00
80.08,3.21,74.91,2.7,28.45,49.79,39.22,14.11,98.32,5.36,240.34,2005-06-12 19:00:00
68.35,79.11,27.79,40.7,8.4,35.95,34.76,2.99,26.4,92.76,248.15,2005-06-12 20:00:00
67.69,1.47,51.79,34.83,98.48,94.86,68.65,1.84,14.71,75.98,366.17,2005-06-12 21:00:00
60.17,23.29,10.82,36.63,87.67,53.9,29.17,8.9,18.1,41.7,235.9,2005-06-12 22:00:00
75.74,48.51,47.1,27.82,25.01,67.18,71.39,96.17,89.96,58.56,361.07,2005-06-12 23:00:00
61.11,39.15,97.31,91.68,4.23,37.21,40.11,26.92,44.08,45.08,312.4,2005-06-13 00:00:00
77.69,91.03,52.78,25.71,53.59,17.79,35.11,53.51,95.17,46.89,302.51,2005-06-13 01:00:00
1.02,11.01,39.88,16.9,32.32,87.11,68.85,63.59,39.32,77.13,319.19,2005-06-13 02:00:00
99.85,33.32,66.78,20.19,9.85,97.12,20.38,10.27,48.28,69.64,288.04,2005-06-13 03:00:00
0.04,39.93,46.95,49.32,40.15,15.31,71.27,63.75,3.3,60.28,275.78,2005-06-13 04:00:00
75.28,12.6,76.27,25.99,67.77,66.92,56.57,22.27,27.41,47.29,329.02,2005-06-13 05:00:00
2.65,41.66,69.34,0.23,73.89,43.1,48.69,22.2,41.41,50.59,291.51,2005-06-13 06:00:00
97.88,61.95,63.05,99.7,3.6,87.13,79.1,4.72,44.21,51.73,393.22,2005-06-13 07:00:00
3.28,44.8,88.03,2.84,82.81,83.85,0.28,90.9,71.55,94.0,363.02,2005-06-13 08:00:00
92.91,24.83,51.76,48.93,70.91,58.19,96.4,50.46,37.36,99.21,413.43,2005-06-13 09:00:00
59.38,40.94,35.38,70.76,88.92,17.69,37.26,6.56,27.42,91.75,307.21,2005-06-13 10:00:00
64.51,91.21,55.72,98.72,63.57,72.11,86.32,35.46,29.63,17.3,424.0,2005-06-13 11:00:00
70.64,81.86,38.88,0.09,90.79,72.34,88.57,87.76,49.15,75.48,421.7,2005-06-13 12:00:00
84.78,4.38,81.18,50.04,35.55,17.13,22.52,79.57,86.39,96.31,304.65,2005-06-13 13:00:00
14.65,51.54,91.72,22.03,24.22,54.27,57.09,19.18,51.91,91.16,339.63,2005-06-13 14:00:00
58.4,78.52,77.43,38.56,78.8,82.86,42.42,78.63,99.34,63.04,442.96,2005-06-13 15:00:00
24.89,83.83,12.0,50.04,89.78,64.81,97.21,39.27,52.76,36.45,391.17,2005-06-13 16:00:00
65.39,30.41,27.12,73.93,97.55,17.11,87.34,93.64,76.94,39.42,378.15,2005-06-13 17:00:00
6.23,3.01,59.56,78.82,30.48,44.5,25.07,81.23,79.98,73.37,321.47,2005-06-13 18:00:00
84.62,15.51,44.59,81.57,95.59,80.57,89.35,1.95,75.79,14.09,410.69,2005-06-13 19:00:00
74.36,7.17,29.51,68.28,19.37,78.47,8.89,82.85,57.0,1.86,272.15,2005-06-13 20:00:00
25.38,48.24,64.27,67.38,89.5,43.81,1.26,26.68,9.3,83.83,308.77,2005-06-13 21:00:00
15.0,35.83,14.53,51.65,19.56,76.39,49.1,49.6,95.12,32.12,281.69,2005-06-13 22:00:00
38.07,59.2,34.12,82.9,54.66,0.27,32.21,49.91,78.05,74.06,307.55,2005-06-13 23:00:00
67.02,83.39,21.42,45.97,54.07,97.36,97.63,49.74,14.21,88.75,416.74,2005-06-14 00:00:00
2.67,45.19,49.82,14.7,37.15,67.17,69.85,77.87,57.34,29.36,321.03,2005-06-14 01:00:00
1.23,60.6,56.31,63.38,93.07,23.78,70.65,20.04,78.59,3.07,347.9,2005-06-14 02:00:00
26.9,25.79,84.88,54.77,41.34,24.43,32.28,72.15,85.02,9.2,293.81,2005-06-14 03:00:00
1.45,54.91,83.77,2.27,57.86,81.47,11.34,36.2,10.08,3.83,268.28,2005-06-14 04:00:00
49.41,66.48,92.25,30.86,26.05,62.29,94.73,18.57,11.86,84.33,377.86,2005-06-14 05:00:00
13.4,43.51,78.14,37.53,64.95,79.28,53.98,20.01,22.53,98.36,364.47,2005-06-14 06:00:00
81.13,31.94,17.83,28.11,82.11,59.54,69.04,65.65,85.47,98.8,372.57,2005-06-14 07:00:00
63.06,60.47,11.22,92.15,6.27,67.77,74.28,33.22,10.36,42.48,319.33,2005-06-14 08:00:00
23.98,59.39,3.49,4.82,57.28,13.81,35.93,87.5,2.47,14.96,196.75,2005-06-14 09:00:00
90.53,38.02,36.67,55.33,43.95,77.43,28.12,15.12,55.46,47.07,300.6,2005-06-14 10:00:00
35.95,37.77,91.03,79.36,20.0,44.31,75.32,51.88,93.37,71.15,396.72,2005-06-14 11:00:00
14.04,39.95,85.72,40.1,50.97,81.51,2.01,7.77,26.51,76.61,277.53,2005-06-14 12:00:00
27.61,41.39,34.41,80.03,60.67,21.73,88.33,1.09,41.81,79.66,335.32,2005-06-14 13:00:00
46.0,28.13,91.86,66.81,54.18,92.73,90.9,34.57,34.92,29.4,411.13,2005-06-14 14:00:00
28.34,14.34,64.08,29.98,44.82,47.66,66.99,82.51,96.9,43.93,327.72,2005-06-14 15:00:00
85.38,53.3,93.43,76.02,68.58,41.77,30.36,80.69,58.07,7.82,350.48,2005-06-14 16:00:00
43.51,14.51,2.76,99.22,54.24,81.24,45.03,63.52,99.04,65.46,373.28,2005-06-14 17:00:00
16.27,78.66,92.93,32.23,22.36,26.48,16.7,21.16,68.85,36.83,253.98,2005-06-14 18:00:00
88.62,35.86,91.83,13.32,3.38,78.3,76.77,69.81,42.14,19.97,320.51,2005-06-14 19:00:00
23.03,80.11,94.11,95.13,37.45,65.21,30.78,85.31,59.26,86.09,431.85,2005-06-14 20:00:00
74.61,24.62,3.08,98.32,45.46,27.46,81.17,17.13,50.7,41.92,316.49,2005-06-14 21:00:00
12.66,67.52,88.31,92.88,55.61,1.48,38.65,54.96,96.83,44.41,361.36,2005-06-14 22:00:00
35.22,92.29,44.15,95.61,31.79,74.56,84.34,88.7,29.7,98.4,441.86,2005-06-14 23:00:00
74.27,15.14,75.95,83.39,18.22,17.0,13.09,49.59,71.66,37.9,271.44,2005-06-15 00:00:00
5.81,35.97,70.19,9.77,55.66,60.38,65.1,34.59,92.74,99.5,370.17,2005-06-15 01:00:00
83.69,10.92,26.79,20.12,5.29,89.62,18.83,37.62,37.5,77.72,232.8,2005-06-15 02:00:00
44.8,37.11,26.52,52.7,11.43,61.71,82.33,92.75,63.13,82.2,343.98,2005-06-15 03:00:00
22.64,51.42,28.39,99.98,37.58,22.31,77.21,45.93,12.7,78.84,336.43,2005-06-15 04:00:00
48.23,78.91,75.12,57.02,72.0,85.63,44.88,95.61,18.19,96.95,454.2,2005-06-15 05:00:00
23.33,50.7,46.99,6.03,19.1,82.99,27.6,0.64,82.45,95.2,303.04,2005-06-15 06:00:00
53.21,59.77,11.32,94.74,21.2,54.92,96.51,44.77,9.3,21.52,311.36,2005-06-15 07:00:00
7.14,40.41,58.91,44.9,34.44,16.63,69.88,96.49,33.03,52.09,304.3,2005-06-15 08:00:00
16.51,7.45,16.71,9.22,61.69,65.52,99.86,99.17,44.18,22.93,313.5,2005-06-15 09:00:00
49.06,89.77,68.19,61.9,69.57,15.27,38.13,19.24,94.93,19.46,323.64,2005-06-15 10:00:00
18.16,90.63,94.91,71.22,99.85,5.04,71.94,18.74,37.64,29.4,370.49,2005-06-15 11:00:00
86.9,11.74,30.9,75.65,74.83,54.13,81.3,8.49,0.48,10.33,292.83,2005-06-15 12:00:00
81.83,49.57,38.43,23.44,12.98,57.93,64.05,5.0,7.28,72.86,270.13,2005-06-15 13:00:00
43.52,31.65,48.36,19.5,2.6,34.8,32.68,40.24,50.41,80.01,244.52,2005-06-15 14:00:00
90.51,17.78,39.76,2.35,64.59,34.81,43.16,6.67,84.32,73.24,254.53,2005-06-15 15:00:00
16.2,0.58,11.68,49.12,81.2,71.97,63.83,79.89,51.18,66.55,309.17,2005-06-15 16:00:00
83.49,55.44,60.54,62.22,92.92,45.49,9.05,87.07,5.59,4.61,310.28,2005-06-15 17:00:00
19.52,7.34,52.18,87.6,24.41,5.01,25.2,29.03,86.58,65.73,272.8,2005-06-15 18:00:00
14.84,28.95,62.99,5.33,67.9,87.43,86.72,5.91,80.85,50.15,371.36,2005-06-15 19:00:00
50.03,57.83,40.84,71.41,32.21,74.72,92.62,12.82,44.51,1.87,333.8,2005-06-15 20:00:00
44.05,43.72,72.65,35.45,88.67,39.88,55.26,25.96,15.6,65.77,329.96,2005-06-15 21:00:00
42.08,61.74,60.86,48.93,30.21,19.69,18.23,53.72,29.67,55.9,234.65,2005-06-15 22:00:00
79.63,50.02,47.12,95.01,37.59,2.97,88.17,22.44,59.74,93.76,363.97,2005-06-15 23:00:00
74.48,83.38,42.35,45.92,5.94,66.87,74.43,52.96,85.28,10.94,341.38,2005-06-16 00:00:00
8.8,12.92,86.3,18.68,7.25,79.34,69.79,15.97,76.34,29.44,304.18,2005-06-16 01:00:00
2.93,3.49,12.11,81.93,39.74,37.77,79.33,64.63,88.23,2.49,300.47,2005-06-16 02:00:00
16.62,85.38,96.05,29.48,3.67,1.09,2.89,65.89,25.17,37.07,201.59,2005-06-16 03:00:00
37.08,24.78,17.99,52.23,6.84,45.79,41.95,29.06,8.21,65.68,208.23,2005-06-16 04:00:00
60.22,74.22,53.21,51.09,24.4,39.78,53.61,7.34,70.38,93.13,338.5,2005-06-16 05:00:00
96.96,81.21,80.93,16.53,32.76,76.15,3.73,8.25,63.87,43.43,280.91,2005-06-16 06:00:00
68.31,25.67,8.11,82.94,78.27,46.26,88.05,22.29,36.72,24.27,338.18,2005-06-16 07:00:00
8.66,65.28,59.16,44.46,86.0,49.37,45.03,68.15,3.78,27.86,326.27,2005-06-16 08:00:00
83.37,12.98,81.9,63.46,80.12,7.81,70.54,77.86,2.52,72.74,327.71,2005-06-16 09:00:00
48.78,1.29,64.7,24.15,96.5,97.81,0.31,13.43,51.46,62.85,317.18,2005-06-16 10:00:00
63.25,72.08,17.5,29.99,53.81,14.16,81.13,78.46,68.21,33.23,321.2,2005-06-16 11:00:00
58.16,0.53,60.0,4.97,22.07,34.83,64.55,24.2,13.06,49.64,209.08,2005-06-16 12:00:00
75.08,39.06,85.84,94.13,71.4,80.75,55.42,57.61,3.67,53.08,422.89,2005-06-16 13:00:00
52.76,55.93,22.42,38.71,94.9,85.2,45.35,41.83,78.37,39.81,375.0,2005-06-16 14:00:00
60.06,87.1,19.33,74.16,99.75,3.81,2.95,69.72,44.4,18.32,275.63,2005-06-16 15:00:00
51.8,89.12,52.28,94.02,56.96,18.62,83.85,38.01,60.36,39.31,393.73,2005-06-16 16:00:00
42.5,17.33,62.57,31.6,35.07,19.41,34.26,82.13,95.44,43.97,279.21,2005-06-16 17:00:00
74.89,90.95,25.34,13.36,24.33,89.04,30.6,52.57,96.5,47.62,305.48,2005-06-16 18:00:00
36.62,92.24,10.66,70.8,43.1,78.64,47.15,83.07,43.08,15.52,330.71,2005-06-16 19:00:00
39.88,13.1,5.67,24.22,41.8,13.01,69.38,63.32,80.44,24.19,227.06,2005-06-16 20:00:00
37.83,65.89,40.65,38.41,34.69,49.66,40.81,54.72,98.71,48.54,328.03,2005-06-16 21:00:00
77.5,66.85,55.71,73.87,63.73,6.75,74.57,90.51,80.5,37.94,373.58,2005-06-16 22:00:00
90.25,10.15,38.09,0.5,35.95,4.12,75.04,27.3,55.02,59.18,240.25,2005-06-16 23:00:00
30.85,24.56,55.1,23.93,15.72,74.44,32.0,44.77,91.23,12.73,276.84,2005-06-17 00:00:00
6.41,42.97,61.49,46.55,0.85,40.58,48.1,94.68,7.65,68.82,270.47,2005-06-17 01:00:00
39.46,87.35,65.94,39.38,63.96,44.64,71.74,79.02,69.35,37.36,374.07,2005-06-17 02:00:00
3.48,13.83,46.39,58.52,9.34,46.3,28.61,6.82,35.35,63.32,223.12,2005-06-17 03:00:00
77.6,76.16,51.06,9.49,59.56,5.13,42.51,65.9,12.34,62.15,261.64,2005-06-17 04:00:00
67.3,89.05,21.68,81.93,34.4,38.8,96.51,50.82,87.0,69.86,402.38,2005-06-17 05:00:00
41.9,4.32,49.27,37.45,52.46,73.11,53.72,67.11,69.95,77.94,348.48,2005-06-17 06:00:00
64.98,88.07,30.0,83.58,63.17,61.33,18.64,84.41,60.16,18.08,343.04,2005-06-17 07:00:00
4.98,48.66,28.26,29.67,7.71,22.35,96.74,55.98,53.51,50.57,285.41,2005-06-17 08:00:00
76.89,67.6,19.17,50.13,70.89,45.08,54.2,8.12,1.21,76.88,288.25,2005-06-17 09:00:00
77.5,50.87,81.53,78.18,35.77,49.07,47.43,1.95,0.02,83.84,339.9,2005-06-17 10:00:00
97.78,75.62,7.16,60.87,62.59,26.9,48.74,1.28,46.82,26.96,258.48,2005-06-17 11:00:00
21.69,97.44,67.3,89.25,14.55,22.94,92.69,28.1,87.93,73.91,401.32,2005-06-17 12:00:00
3.78,15.2,55.77,91.71,57.62,69.87,67.39,11.39,82.94,73.2,397.17,2005-06-17 13:00:00
32.01,46.06,47.99,79.43,95.22,85.78,47.87,33.81,23.11,68.64,404.06,2005-06-17 14:00:00
41.76,14.23,4.92,58.22,87.34,33.07,21.14,50.28,75.27,3.52,237.09,2005-06-17 15:00:00
87.66,99.1,44.64,84.44,41.83,10.51,50.23,17.75,19.13,79.54,306.36,2005-06-17 16:00:00
10.3,29.39,36.23,90.93,61.0,5.66,28.11,6.38,73.59,19.43,235.64,2005-06-17 17:00:00
22.3,12.07,68.86,51.8,26.48,79.26,58.21,18.16,1.85,9.01,260.93,2005-06-17 18:00:00
33.46,7.85,24.37,7.73,7.45,30.82,51.36,34.34,10.28,5.54,127.71,2005-06-17 19:00:00
19.59,69.97,66.83,89.45,91.24,77.2,1.7,10.85,73.98,82.64,413.47,2005-06-17 20:00:00
61.18,36.37,18.41,67.65,41.26,37.09,46.99,83.63,64.27,55.54,322.06,2005-06-17 21:00:00
31.96,32.56,98.82,47.17,23.16,72.15,75.06,37.96,78.7,86.99,404.16,2005-06-17 22:00:00
82.97,7.24,79.24,40.12,10.67,89.22,48.93,87.7,59.86,32.54,337.03,2005-06-17 23:00:00
57.8,95.8,62.22,81.41,86.48,39.13,15.66,97.56,88.85,59.28,419.74,2005-06-18 00:00:00
94.6,61.22,62.21,62.92,82.53,31.28,31.03,3.26,80.88,26.33,323.69,2005-06-18 01:00:00
21.92,47.53,85.82,59.87,84.26,0.04,18.94,71.7,28.38,93.84,317.83,2005-06-18 02:00:00
75.53,70.04,1.64,69.16,52.48,17.29,58.69,10.55,48.64,19.14,256.26,2005-06-18 03:00:00
1.06,37.05,36.86,51.63,96.18,7.94,22.4,45.06,34.93,56.44,248.15,2005-06-18 04:00:00
80.39,41.82,30.92,22.79,78.79,9.25,48.57,37.33,63.27,54.28,270.33,2005-06-18 05:00:00
34.67,10.57,13.63,68.13,49.3,78.86,92.52,67.46,91.21,2.76,377.14,2005-06-18 06:00:00
53.74,26.7,19.67,28.03,81.95,62.99,77.71,49.98,26.72,46.82,319.77,2005-06-18 07:00:00
21.48,99.14,77.31,6.24,99.79,14.98,65.81,37.92,54.36,71.43,364.25,2005-06-18 08:00:00
30.23,10.23,65.7,2.56,22.49,0.87,73.53,88.26,32.47,31.48,229.55,2005-06-18 09:00:00
9.74,4.25,23.56,85.95,60.19,1.14,60.95,5.05,41.85,93.45,263.79,2005-06-18 10:00:00
62.75,61.19,67.46,13.89,9.34,37.24,18.96,2.31,34.02,49.72,199.43,2005-06-18 11:00:00
5.04,97.19,76.52,73.77,88.01,59.03,43.82,48.45,19.71,38.02,390.11,2005-06-18 12:00:00
79.77,50.22,18.35,86.23,65.01,59.85,96.93,92.52,14.65,74.24,421.61,2005-06-18 13:00:00
90.36,86.17,88.9,80.63,98.88,27.27,15.91,7.58,82.36,45.26,377.02,2005-06-18 14:00:00
25.81,67.72,0.08,19.67,37.84,21.22,34.26,16.54,0.4,49.63,161.14,2005-06-18 15:00:00
7.05,72.03,6.14,76.65,6.16,97.32,36.16,30.0,30.54,24.17,289.24,2005-06-18 16:00:00
17.72,82.95,46.13,9.98,81.89,86.08,92.35,4.67,47.42,60.45,397.89,2005-06-18 17:00:00
84.26,62.02,45.78,76.35,46.33,28.56,58.37,51.12,48.79,19.17,310.0,2005-06-18 18:00:00
84.55,5.71,5.35,13.99,11.21,88.26,79.03,28.47,26.56,40.56,249.1,2005-06-18 19:00:00
52.13,33.07,90.56,4.83,96.13,56.95,94.51,69.57,15.16,69.35,407.19,2005-06-18 20:00:00
96.87,50.0,87.78,98.99,33.85,41.25,27.49,92.51,62.65,75.72,373.26,2005-06-18 21:00:00
19.92,42.93,63.7,73.59,65.69,70.96,61.58,19.42,54.58,89.45,409.23,2005-06-18 22:00:00
12.12,23.65,44.05,7.33,37.9,41.7,82.18,98.53,19.0,20.85,267.18,2005-06-18 23:00:00
91.16,89.02,96.25,84.08,54.67,57.66,42.73,1.07,49.5,87.91,396.95,2005-06-19 00:00:00
10.88,20.88,17.41,1.19,13.89,45.33,80.49,4.02,42.1,84.47,212.94,2005-06-19 01:00:00
92.57,7.72,66.37,69.07,96.83,3.13,80.22,61.52,7.09,34.02,319.71,2005-06-19 02:00:00
54.94,5.31,70.57,87.39,54.78,68.09,62.95,5.81,32.05,84.17,368.36,2005-06-19 03:00:00
78.5,34.29,52.08,92.96,97.98,80.45,27.68,9.99,89.63,66.08,416.08,2005-06-19 04:00:00
83.6,7.72,56.31,87.4,6.14,93.17,65.81,36.82,67.68,71.43,366.2,2005-06-19 05:00:00
63.62,72.67,13.32,53.88,31.58,12.91,70.52,60.07,99.94,83.91,307.74,2005-06-19 06:00:00
40.84,77.95,18.6,47.04,40.34,61.07,80.47,46.17,86.48,75.31,385.19,2005-06-19 07:00:00
27.02,53.28,85.05,75.34,82.09,25.81,78.0,40.57,96.0,46.59,430.78,2005-06-19 08:00:00
89.7,66.31,93.33,56.58,23.74,65.22,25.67,85.07,8.57,23.98,325.66,2005-06-19 09:00:00
78.35,41.76,15.87,99.43,45.65,47.81,35.28,6.6,24.19,28.03,262.89,2005-06-19 10:00:00
57.11,93.62,13.98,97.47,47.41,58.3,3.5,85.09,86.72,75.33,356.98,2005-06-19 11:00:00
14.53,40.46,95.55,42.21,34.87,8.56,7.97,43.26,54.04,82.48,245.9,2005-06-19 12:00:00
90.71,39.98,84.35,54.37,97.27,92.92,71.31,18.92,92.46,11.68,437.95,2005-06-19 13:00:00
81.84,49.43,61.15,87.13,79.3,5.85,37.0,97.05,35.59,80.55,343.23,2005-06-19 14:00:00
72.85,95.61,94.98,45.73,22.79,30.11,29.46,62.99,36.7,86.81,339.86,2005-06-19 15:00:00
30.18,99.01,66.26,35.57,58.6,36.17,51.53,52.59,76.53,44.68,351.25,2005-06-19 16:00:00
94.86,9.84,32.1,74.7,59.63,12.4,81.38,66.41,58.4,87.61,355.35,2005-06-19 17:00:00
83.43,31.61,54.48,85.93,6.48,32.86,38.86,27.23,50.84,79.62,299.95,2005-06-19 18:00:00
47.96,4.27,85.38,20.51,43.15,2.06,43.95,37.47,28.91,93.73,237.61,2005-06-19 19:00:00
67.83,91.55,46.67,51.61,94.89,45.78,3.11,64.52,19.8,95.34,340.28,2005-06-19 20:00:00
6.94,89.75,14.5,25.8,15.2,33.32,10.67,37.44,31.02,74.19,211.23,2005-06-19 21:00:00
61.13,68.34,49.06,85.31,35.37,40.23,9.67,99.9,45.21,91.57,340.09,2005-06-19 22:00:00
85.27,25.93,50.13,58.82,84.5,9.74,82.82,11.2,44.88,86.22,346.73,2005-06-19 23:00:00
23.36,4.62,4.78,18.89,54.1,89.29,70.89,80.49,24.66,38.25,289.73,2005-06-20 00:00:00
52.44,36.76,75.23,97.04,76.91,94.02,97.86,32.13,61.61,76.64,474.58,2005-06-20 01:00:00
61.9,59.84,36.83,53.01,34.07,22.58,38.01,39.94,14.43,48.85,241.83,2005-06-20 02:00:00
63.7,10.41,53.11,8.79,85.61,40.88,24.31,37.75,65.19,47.77,264.02,2005-06-20 03:00:00
60.29,59.6,69.54,93.2,65.29,16.49,45.63,19.06,13.66,74.45,335.55,2005-06-20 04:00:00
15.53,78.09,52.24,42.39,87.34,90.01,21.54,80.0,60.59,49.63,400.73,2005-06-20 05:00:00
23.78,80.26,88.14,72.99,27.59,7.1,47.9,26.83,34.23,33.01,307.16,2005-06-20 06:00:00
21.1,98.46,85.56,8.27,83.87,2.51,83.25,19.47,46.89,31.87,341.81,2005-06-20 07:00:00
57.81,44.63,3.56,75.12,48.16,21.0,59.55,18.34,54.35,42.99,264.62,2005-06-20 08:00:00
53.46,57.37,4.15,63.73,29.96,33.95,77.37,18.14,33.83,6.8,254.27,2005-06-20 09:00:00
96.57,22.7,87.65,60.26,42.97,58.11,56.75,59.7,33.87,88.52,364.29,2005-06-20 10:00:00
78.01,97.78,83.41,36.27,31.8,46.67,5.98,39.33,3.29,17.21,273.28,2005-06-20 11:00:00
31.39,64.35,97.41,16.17,9.92,92.49,49.69,61.22,2.06,32.65,316.91,2005-06-20 12:00:00
50.5,25.97,80.55,60.68,95.53,69.74,15.37,52.25,15.42,86.09,364.73,2005-06-20 13:00:00
33.06,43.74,87.11,26.46,45.99,78.5,6.62,27.76,11.06,74.51,274.9,2005-06-20 14:00:00
